job_title,location,company,salary,rating,summary,city
Level II Network/Desktop Support Technician,"Houston, TX 77084",Expert Computer Solutions,50000.0,2.5,"Personal protective equipment provided or required. Solid dependable engineer, follows directions and maximizes billing opportunities.",Houston
Sr. Systems Technician,"Houston, TX 77029 (Denver Harbor - Port Houston area)",Port Houston,52000.0,3.6,"Confer with database programmers, analysts or other system administrators. Performing computer programming in support of service desk application, Microsoft or…",Houston
Applications Programmer/Analyst,"Houston, TX",Octagon Consulting,70000.0,,"Be familiar with every aspect of the configuration tool and data model to enhance functionality, add content, create constraint rules, and perform data…",Houston
IT PROFESSIONAL,"Houston, TX","City of Houston, TX",78833.5,3.8,"Conducts research on emerging security threats. At least 18 months of technology experience in IT security, or supporting security aspects of IT infrastructure…",Houston
Senior Sales Director,"Houston, TX",Mobilelink,100000.0,2.2,"\* 5 or more years in Wireless Retail. \* 10 or more years in Retail Sales. Our business often requires a schedule that includes evenings, weekends, and…",Houston
Software Developer,"Houston, TX 77040",Erdos Miller,60000.0,3.8,Write test scripts and software test applications in C++ or Python. Have a good grasp of basic data structures and other computer science fundamentals.,Houston
"Part-Time BCBA - Board Certified Behavior Analyst (Pearland, TX)",,Autism Pediatric Therapy & Learning Center,53250.0,,We offer flexible hours that can work around your schedule and the flexibility to work from home at times. We are looking for outgoing and creative BCBA's to…,Houston
Postdoctoral Fellow - Neuroscience,"Houston, TX 77030 (Medical Center Area area)",Krencik lab at Houston Methodist Research Institut...,53578.5,,"A candidate with a published track record in cellular neuroscience, tissue engineering and/or biomedical research is preferred with expertise in techniques such…",Houston
Technical Support Engineer (Remote Position),,Applied Software Inc.,52500.0,,Frequent use of SQL commands to extract and manipulate data from customer databases. Required SQL & prior programming experience (education or work experience).,Houston
FUSE Executive Fellow |Building a Robust Jobs Plan for Houstonians,"Houston, TX 77002 (Downtown area)",FUSE Corps,80000.0,,"Previous experience connecting people to training or job opportunities a major plus. Cross cultural agility, relating to a wide variety of diverse audiences…",Houston
Firmware Developer,"Houston, TX 77040",Erdos Miller,60000.0,3.8,Write test scripts and software test applications in C++ or Python. Have a good grasp of basic data structures and other computer science fundamentals.,Houston
Zoho Administrator/IT Support,"Houston, TX",AnyPlace MD,62500.0,1.0,"Bachelor’s Degree, preferred, or combination of education and experience ideally in Database Management, Business Administration or related field.",Houston
Pipeline Integrity Engineer,"Houston, TX","TRC Companies, Inc.",110000.0,3.6,"Assist clients with pipeline integrity data management, including GIS services. Analyze pipeline and facilities data using various software packages and tools.",Houston
Sr. Informatica Engineer,,Pleiotek,140000.0,3.0,Good knowledge of data replication methodology. Demonstrated understanding of big data technologies. Experience with cloud-based databases and data warehouses.,Houston
Cyber Security Analyst - NASA,"Houston, TX 77058 (Pasadena area)",NTT DATA Services,80000.0,3.5,"Performs packet analysis, identifies malformed packets, and analyzes the payload of a packet of network protocols and routing.",Houston
Salesforce Developer,"Houston, TX 77098 (Greenway - Upper Kirby Area area)",Johnson Law Group,75000.0,3.7,Bachelor’s degree in Computer Science or Software Engineering (or significant employment experience in Salesforce development).,Houston
Digital Product Leader,"Houston, TX",TEACH.org,100000.0,,Strategic thinker and problem-solver with strong data orientation. Experience with teaching in the K-12 education system or in education technology.,Houston
Sales Manager,"Houston, TX 77073",Modern Chemical,80000.0,,Personal protective equipment provided or required. The employee must regularly lift and/or move up to 100 pounds and frequently lift and/or move up to 100…,Houston
Mechanical Engineer,,BNX Converting LLC,65000.0,,"Willingness to work beyond core business hours if necessary, to minimize business interruption during planned or unplanned system modifications.",Houston
"Data Engineer - python, r, sql - profitable startup Boston health analytics",,The Bivium Group,115000.0,,BS in Computer Science or closely related field. For over 20 years I’ve been Boston’s leading software engineer/software developer Recruiter (with nearly 100…,Houston
Social Science Research Analyst,"San Francisco, CA",US Department of Health And Human Services,91388.5,4.1,Certain current or former term or temporary federal employees of a land or base management agency. Degree: behavioral or social science; or related disciplines…,San Francisco
123 QUALITY ANALYTICS - Senior Business Intelligence Analyst,"Alameda, CA 94502 (Bay Farm Island area)",Alameda Alliance,128460.0,2.5,"Five years of experience in business intelligence, data systems, reporting and analysis. Constant data entry using keyboard and/or mouse.",San Francisco
Data Engineer,"San Francisco, CA 94103 (South Of Market area)",ProFocus,140000.0,,"Have proven experience deploying data infrastructure. Bachelor’s degree in Computer Science, Data Science, or Information Systems or demonstrate equivalent…",San Francisco
Sr. Data Analyst,"Redwood City, CA",Empower Retirement,153350.0,3.1,"Comfortable with large data sets and interest in building data models for consumer behavior and business metrics. Medical, dental, vision and life insurance.",San Francisco
Software Architect,,SafeinHome,140000.0,4.3,"Deep knowledge of database data model and schema design. Bachelor’s Degree or higher in a Computer Science, Electrical Engineering, or an equivalent STEM area.",San Francisco
Scientist/Research Associate - Lipid Nanoparticles,,DNAlite Therapeutics,70000.0,,"Sanitizing, disinfecting, or cleaning procedures in place. Design and formulate lipid nanoparticles. Work with management and team on coordinating materials and…",San Francisco
Data Scientist,"San Mateo, CA 94401 (Central Business District area)",Photomath,165000.0,,"Advanced knowledge of one or more of other mainstream data analytics and data science languages and packages: R, Matlab, etc. San Mateo, CA 94401 (Required).",San Francisco
Database Administrator,,CyberCoders,160000.0,3.3,Addressing daily data integrity issues. Experience managing a complex database infrastructure. Experience managing an ever increasing database scale while…,San Francisco
Data Engineer,"San Francisco, CA",ZILLIZ,110000.0,,"Zilliz data engineers are experts in data science echo system, will promote Zilliz Solutions including AI-data search engine Milvus, cloud platform and AI…",San Francisco
Data Scientist,"San Francisco, CA",Change Research,110000.0,4.5,"Strong SQL and R skills, as a way to engage with data analysts in the company. Experience with our data infrastructure stack — Redis, Google Could Services …",San Francisco
Senior Data Engineer,"San Francisco, CA",Gametime,147500.0,,Familiarity with business intelligence/analytics tools like Tableau or Periscope Data. Collaborate with our data scientists to productionize their models.,San Francisco
Market / Equity Research Analyst,"Oakland, CA 94607 (Old City area)",Bay Street Research,63000.0,,"Work experience in consumer, market or financial research. We rely upon on our Analysts to conduct primary qualitative research, analyze collected data, and…",San Francisco
Data Engineer,"Redwood City, CA",Empower Retirement,126750.0,3.1,Experience configuring and implementing ETL pipelines using data orchestration tools such as Argo or Airflow. Proficiency with the design and execution of NoSQL…,San Francisco
122 HEALTHCARE ANALYTICS - Senior Business Intelligence Analyst,"Alameda, CA 94502 (Bay Farm Island area)",Alameda Alliance,128460.0,2.5,"Five years of experience in business intelligence, data systems, reporting and analysis. Constant data entry using keyboard and/or mouse.",San Francisco
Data Science - Partnerships & Innovation,,Blue Owl,225000.0,,Your role will be creating and managing POCs that make use of alternative data sources and technologies for the purposes of improving existing data science…,San Francisco
